"order_date","customer_id","customer_name","segment","product_name","discount","sum_discount","row_id"
"2017-09-05","CA-12055","Cathy Armstrong","Home Office","Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""","0.80","0.80","4488"
"2018-12-16","CC-12670","Craig Carreira","Consumer","Cardinal Hold-It CD Pocket","0.80","0.80","470"
"2019-09-23","LC-16870","Lena Cacioppo","Consumer","Euro Pro Shark Stick Mini Vacuum","0.80","0.80","5415"
"2016-06-20","SC-20020","Sam Craven","Consumer","Storex DuraTech Recycled Plastic Frosted Binders","0.80","0.80","3507"
"2019-03-31","EG-13900","Emily Grady","Consumer","SlimView Poly Binder, 3/8""","0.80","0.80","3243"
"2019-01-01","JM-15250","Janet Martin","Consumer","GBC Instant Report Kit","0.80","0.80","8074"
"2019-05-23","KL-16645","Ken Lonsdale","Consumer","Storex Dura Pro Binders","0.80","0.80","4875"
"2019-12-25","GA-14725","Guy Armstrong","Consumer","Wilson Jones 1"" Hanging DublLock Ring Binders","0.80","0.80","7947"
"2018-08-13","CT-11995","Carol Triggs","Consumer","3.6 Cubic Foot Counter Height Office Refrigerator","0.80","0.80","8877"
"2017-10-01","EM-13960","Eric Murdock","Consumer","Accohide Poly Flexible Ring Binders","0.80","0.80","9035"
"2019-04-16","ND-18370","Natalie DeCherney","Consumer","Satellite Sectional Post Binders","0.80","0.80","3232"
"2018-09-26","SC-20380","Shahid Collister","Consumer","Ibico Recycled Linen-Style Covers","0.80","0.80","8322"
"2019-04-16","ND-18370","Natalie DeCherney","Consumer","GBC White Gloss Covers, Plain Front","0.80","0.80","3233"
"2019-11-23","JP-15460","Jennifer Patt","Corporate","Aluminum Screw Posts","0.80","0.80","8978"
"2016-11-11","KD-16270","Karen Daniels","Consumer","GBC DocuBind TL300 Electric Binding System","0.80","0.80","3325"
"2019-12-07","HG-14965","Henry Goldwyn","Corporate","Ibico EPK-21 Electric Binding System","0.80","0.80","4992"
"2016-09-25","MT-18070","Michelle Tran","Home Office","Avery Self-Adhesive Photo Pockets for Polaroid Photos","0.80","0.80","2827"
"2019-09-08","BF-11020","Barry Franz�sisch","Corporate","Premier Elliptical Ring Binder, Black","0.80","0.80","6649"
"2017-10-15","LS-16975","Lindsay Shagiari","Home Office","Avery Reinforcements for Hole-Punch Pages","0.80","0.80","7907"
"2016-11-11","KD-16270","Karen Daniels","Consumer","Universal Recycled Hanging Pressboard Report Binders, Letter Size","0.80","0.80","3326"
"2019-11-05","AH-10195","Alan Haines","Corporate","Avery Recycled Flexi-View Covers for Binding Systems","0.80","0.80","3349"
"2017-04-02","MO-17950","Michael Oakman","Consumer","APC 7 Outlet Network SurgeArrest Surge Protector","0.80","0.80","2769"
"2017-10-22","LT-17110","Liz Thompson","Consumer","GBC Instant Report Kit","0.80","0.80","1174"
"2016-02-16","MN-17935","Michael Nguyen","Consumer","Wilson Jones Easy Flow II Sheet Lifters","0.80","0.80","1333"
"2018-04-08","ZC-21910","Zuschuss Carroll","Consumer","GBC DocuBind P400 Electric Binding System","0.80","0.80","1200"
"2019-03-31","SC-20260","Scott Cohen","Corporate","Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection","0.80","0.80","6562"
"2018-06-12","AW-10930","Arthur Wiediger","Home Office","Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red","0.80","0.80","8723"
"2019-06-08","BW-11200","Ben Wallace","Consumer","GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black","0.80","0.80","7506"
"2017-06-19","ME-17320","Maria Etezadi","Home Office","GBC White Gloss Covers, Plain Front","0.80","0.80","5086"
"2018-05-06","AF-10870","Art Ferguson","Consumer","Insertable Tab Post Binder Dividers","0.80","0.80","3359"
"2019-12-25","GA-14725","Guy Armstrong","Consumer","Wilson Jones Legal Size Ring Binders","0.80","0.80","7943"
"2019-04-11","SC-20050","Sample Company A","Home Office","Flexible Leather- Look Classic Collection Ring Binder","0.80","0.80","2005"
"2016-01-07","VS-21820","Vivek Sundaresam","Consumer","Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""","0.80","0.80","7662"
"2016-10-03","RD-19930","Russell D'Ascenzo","Consumer","Avery Hidden Tab Dividers for Binding Systems","0.80","0.80","8221"
"2017-07-13","SL-20155","Sara Luxemburg","Home Office","Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges","0.80","0.80","1758"
"2019-11-04","FM-14290","Frank Merwin","Home Office","Wilson Jones Impact Binders","0.80","0.80","9226"
"2019-05-18","SG-20890","Susan Gilcrest","Corporate","Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""","0.80","0.80","4188"
"2017-03-08","FO-14305","Frank Olsen","Consumer","Avery Premier Heavy-Duty Binder with Round Locking Rings","0.80","0.80","7782"
"2018-06-11","MZ-17515","Mary Zewe","Corporate","GBC Wire Binding Combs","0.80","0.80","2429"
"2017-03-05","MS-17365","Maribeth Schnelling","Consumer","Performers Binder/Pad Holder, Black","0.80","0.80","8250"
"2019-12-17","LC-17140","Logan Currie","Consumer","Eureka Sanitaire  Commercial Upright","0.80","0.80","204"
"2018-05-21","SH-19975","Sally Hughsby","Corporate","Cardinal HOLDit! Binder Insert Strips,Extra Strips","0.80","0.80","9796"
"2018-02-16","EA-14035","Erin Ashbrook","Corporate","Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room","0.80","0.80","1821"
"2016-07-21","HM-14860","Harry Marie","Corporate","Acco 6 Outlet Guardian Basic Surge Suppressor","0.80","0.80","8022"
"2017-05-24","VS-21820","Vivek Sundaresam","Consumer","Avery Heavy-Duty EZD View Binder with Locking Rings","0.80","0.80","6900"
"2016-09-08","BM-11140","Becky Martin","Consumer","Kensington 7 Outlet MasterPiece Power Center","0.80","0.80","170"
"2019-10-19","CA-12265","Christina Anderson","Consumer","SlimView Poly Binder, 3/8""","0.80","0.80","5175"
"2019-08-04","HM-14860","Harry Marie","Corporate","Avery Durable Poly Binders","0.80","0.80","5243"
"2019-06-29","ME-17725","Max Engle","Consumer","Belkin F9G930V10-GRY 9 Outlet Surge","0.80","0.80","9624"
"2017-09-27","NM-18520","Neoma Murray","Consumer","Vinyl Sectional Post Binders","0.80","0.80","3436"
"2018-05-09","CV-12805","Cynthia Voltz","Corporate","GBC VeloBind Cover Sets","0.80","0.80","8919"
"2019-07-21","KL-16555","Kelly Lampkin","Corporate","Avery Poly Binder Pockets","0.80","0.80","8327"
"2019-09-10","SN-20560","Skye Norling","Home Office","Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind","0.80","0.80","2847"
"2017-04-07","PF-19120","Peter Fuller","Consumer","Hoover Upright Vacuum With Dirt Cup","0.80","0.80","4821"
"2019-08-18","RA-19915","Russell Applegate","Consumer","Acco D-Ring Binder w/DublLock","0.80","0.80","1514"
"2016-07-21","HM-14860","Harry Marie","Corporate","Acco Economy Flexible Poly Round Ring Binder","0.80","0.80","8025"
"2019-06-17","LS-17200","Luke Schmidt","Corporate","Avery Durable Binders","0.80","0.80","2502"
"2017-10-23","CC-12685","Craig Carroll","Consumer","Ibico Plastic Spiral Binding Combs","0.80","0.80","8495"
"2019-07-09","NS-18640","Noel Staavos","Corporate","Belkin F9S820V06 8 Outlet Surge","0.80","0.80","1045"
"2019-12-22","AG-10330","Alex Grayson","Consumer","Cardinal HOLDit! Binder Insert Strips,Extra Strips","0.80","0.80","6194"
"2018-11-13","LB-16795","Laurel Beltran","Home Office","XtraLife ClearVue Slant-D Ring Binders by Cardinal","0.80","0.80","3260"
"2019-07-21","KL-16555","Kelly Lampkin","Corporate","Catalog Binders with Expanding Posts","0.80","0.80","8328"
"2019-05-22","LE-16810","Laurel Elliston","Consumer","Avery Durable Slant Ring Binders, No Labels","0.80","0.80","5541"
"2016-07-26","LF-17185","Luke Foster","Consumer","GBC DocuBind P400 Electric Binding System","0.80","0.80","9775"
"2017-10-19","CS-11860","Cari Schnelling","Consumer","Avery Printable Repositionable Plastic Tabs","0.80","0.80","8980"
"2017-04-06","TT-21220","Thomas Thornton","Consumer","Ibico Covers for Plastic or Wire Binding Elements","0.80","0.80","2527"
"2017-11-21","BB-11545","Brenda Bowman","Corporate","Kensington 6 Outlet SmartSocket Surge Protector","0.80","0.80","8767"
"2018-01-30","DF-13135","David Flashing","Consumer","Avery Durable Binders","0.80","0.80","8926"
"2019-10-14","AG-10765","Anthony Garverick","Home Office","GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black","0.80","0.80","5697"
"2018-07-30","LS-16975","Lindsay Shagiari","Home Office","GBC VeloBind Cover Sets","0.80","0.80","2174"
"2018-05-17","LW-17215","Luke Weiss","Consumer","Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders","0.80","0.80","7787"
"2019-07-02","AH-10120","Adrian Hane","Home Office","Wilson Jones Four-Pocket Poly Binders","0.80","0.80","7697"
"2019-01-29","CK-12595","Clytie Kelty","Consumer","GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack","0.80","0.80","3886"
"2017-05-10","DP-13390","Dennis Pardue","Home Office","Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge","0.80","0.80","8247"
"2019-04-21","RP-19390","Resi P�lking","Consumer","Avery Non-Stick Binders","0.80","0.80","1103"
"2017-03-10","TS-21340","Toby Swindell","Consumer","Acco Suede Grain Vinyl Round Ring Binder","0.80","0.80","988"
"2017-04-19","PG-18820","Patrick Gardner","Consumer","Fellowes PB300 Plastic Comb Binding Machine","0.80","0.80","6036"
"2019-09-24","PP-18955","Paul Prost","Home Office","Wilson Jones International Size A4 Ring Binders","0.70","0.70","7924"
"2019-09-04","AS-10045","Aaron Smayling","Corporate","Avery Trapezoid Extra Heavy Duty 4"" Binders","0.70","0.70","9129"
"2019-08-16","SJ-20215","Sarah Jordon","Consumer","Recycled Easel Ring Binders","0.70","0.70","7267"
"2016-01-16","DL-13315","Delfina Latchford","Consumer","GBC Linen Binding Covers","0.70","0.70","973"
"2019-04-17","SR-20425","Sharelle Roach","Home Office","Insertable Tab Post Binder Dividers","0.70","0.70","3011"
"2019-12-09","RD-19720","Roger Demir","Consumer","Wilson Jones 1"" Hanging DublLock Ring Binders","0.70","0.70","8586"
"2018-12-24","RB-19795","Ross Baird","Home Office","GBC Linen Binding Covers","0.70","0.70","1258"
"2018-04-22","TN-21040","Tanja Norvell","Home Office","Poly Designer Cover & Back","0.70","0.70","465"
"2017-11-12","AH-10690","Anna H�berlin","Corporate","SlimView Poly Binder, 3/8""","0.70","0.70","3809"
"2019-09-14","PS-18760","Pamela Stobb","Consumer","Lexmark MarkNet N8150 Wireless Print Server","0.70","0.70","6815"
"2017-06-09","MJ-17740","Max Jones","Consumer","Green Canvas Binder for 8-1/2"" x 14"" Sheets","0.70","0.70","5835"
"2017-04-16","TS-21160","Theresa Swint","Corporate","GBC Velobind Prepunched Cover Sets, Regency Series","0.70","0.70","1067"
"2019-05-15","JA-15970","Joseph Airdo","Consumer","Avery Durable Slant Ring Binders","0.70","0.70","958"
"2018-06-14","VM-21835","Vivian Mathis","Consumer","GBC Twin Loop Wire Binding Elements","0.70","0.70","7992"
"2016-11-30","RF-19345","Randy Ferguson","Corporate","Avery Triangle Shaped Sheet Lifters, Black, 2/Pack","0.70","0.70","7616"
"2018-08-29","GB-14530","George Bell","Corporate","Fellowes Black Plastic Comb Bindings","0.70","0.70","4686"
"2017-10-30","FA-14230","Frank Atkinson","Corporate","Lexmark S315 Color Inkjet Printer","0.70","0.70","3691"
"2016-11-03","SH-20395","Shahid Hopkins","Consumer","Avery Self-Adhesive Photo Pockets for Polaroid Photos","0.70","0.70","6432"
"2019-09-22","JA-15970","Joseph Airdo","Consumer","Clear Mylar Reinforcing Strips","0.70","0.70","1803"
"2018-01-08","VS-21820","Vivek Sundaresam","Consumer","XtraLife ClearVue Slant-D Ring Binder, White, 3""","0.70","0.70","7808"
"2019-09-07","Dp-13240","Dean percer","Home Office","Wilson Jones Leather-Like Binders with DublLock Round Rings","0.70","0.70","4085"
"2019-04-17","SR-20425","Sharelle Roach","Home Office","GBC VeloBinder Manual Binding System","0.70","0.70","3013"
"2018-12-09","DK-12835","Damala Kotsonis","Corporate","Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue","0.70","0.70","3259"
"2016-11-18","MS-17530","MaryBeth Skach","Consumer","Pressboard Hanging Data Binders for Unburst Sheets","0.70","0.70","4908"
"2019-11-03","DK-13090","Dave Kipp","Consumer","Avery Self-Adhesive Photo Pockets for Polaroid Photos","0.70","0.70","8822"
"2018-11-25","CS-12505","Cindy Stewart","Consumer","Cubify CubeX 3D Printer Double Head Print","0.70","0.70","7773"
"2016-09-21","LH-16750","Larry Hughes","Consumer","Angle-D Binders with Locking Rings, Label Holders","0.70","0.70","7103"
"2018-04-03","CS-11950","Carlos Soltero","Consumer","GBC Velobind Prepunched Cover Sets, Regency Series","0.70","0.70","5059"
"2019-05-06","MB-18085","Mick Brown","Consumer","Wilson Jones Century Plastic Molded Ring Binders","0.70","0.70","6635"
"2018-05-14","MK-17905","Michael Kennedy","Corporate","Wilson Jones International Size A4 Ring Binders","0.70","0.70","4802"
"2019-11-10","AB-10600","Ann Blume","Corporate","Cardinal EasyOpen D-Ring Binders","0.70","0.70","1364"
"2019-04-09","SA-20830","Sue Ann Reed","Consumer","Avery Arch Ring Binders","0.70","0.70","1283"
"2017-04-05","VT-21700","Valerie Takahito","Home Office","Cardinal Slant-D Ring Binders","0.70","0.70","3906"
"2017-06-11","JE-15610","Jim Epp","Corporate","GBC Standard Plastic Binding Systems' Combs","0.70","0.70","3124"
"2016-01-19","TS-21340","Toby Swindell","Consumer","O'Sullivan 4-Shelf Bookcase in Odessa Pine","0.70","0.70","5466"
"2019-10-07","Dp-13240","Dean percer","Home Office","Performers Binder/Pad Holder, Black","0.70","0.70","3389"
"2018-12-18","AH-10195","Alan Haines","Corporate","GBC VeloBinder Electric Binding Machine","0.70","0.70","287"
"2018-12-15","SH-20395","Shahid Hopkins","Consumer","Avery Triangle Shaped Sheet Lifters, Black, 2/Pack","0.70","0.70","8047"
"2018-10-28","SM-20950","Suzanne McNair","Corporate","XtraLife ClearVue Slant-D Ring Binder, White, 3""","0.70","0.70","1262"
"2017-09-28","ZC-21910","Zuschuss Carroll","Consumer","Wilson Jones Easy Flow II Sheet Lifters","0.70","0.70","4934"
"2019-09-25","AH-10075","Adam Hart","Corporate","Avery Metallic Poly Binders","0.70","0.70","7086"
"2017-11-05","CB-12415","Christy Brittain","Consumer","Insertable Tab Post Binder Dividers","0.70","0.70","9076"
"2019-10-02","JK-16090","Juliana Krohn","Consumer","GBC Standard Recycled Report Covers, Clear Plastic Sheets","0.70","0.70","5787"
"2016-01-19","TS-21340","Toby Swindell","Consumer","GBC Standard Recycled Report Covers, Clear Plastic Sheets","0.70","0.70","5463"
"2016-03-31","JO-15280","Jas O'Carroll","Consumer","Avery Round Ring Poly Binders","0.70","0.70","4712"
"2019-09-21","DL-12865","Dan Lawera","Consumer","Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets","0.70","0.70","6004"
"2019-11-19","JH-15430","Jennifer Halladay","Consumer","Lock-Up Easel 'Spel-Binder'","0.70","0.70","5594"
"2018-10-06","LB-16795","Laurel Beltran","Home Office","Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""","0.70","0.70","7644"
"2016-11-24","AT-10435","Alyssa Tate","Home Office","Acco Expandable Hanging Binders","0.70","0.70","9922"
"2016-03-15","AS-10240","Alan Shonely","Consumer","GBC VeloBinder Manual Binding System","0.70","0.70","606"
"2019-11-06","RB-19705","Roger Barcio","Home Office","Flexible Leather- Look Classic Collection Ring Binder","0.70","0.70","96"
"2017-02-14","KB-16315","Karl Braun","Consumer","GBC Standard Therm-A-Bind Covers","0.70","0.70","4322"
"2017-10-03","BM-11785","Bryan Mills","Consumer","Acco D-Ring Binder w/DublLock","0.70","0.70","782"
"2018-03-20","ZC-21910","Zuschuss Carroll","Consumer","Clear Mylar Reinforcing Strips","0.70","0.70","591"
"2019-04-15","BP-11095","Bart Pistole","Corporate","VariCap6 Expandable Binder","0.70","0.70","7369"
"2018-08-28","EB-13750","Edward Becker","Corporate","GBC VeloBinder Strips","0.70","0.70","8426"
"2019-12-02","BS-11380","Bill Stewart","Corporate","Aluminum Screw Posts","0.70","0.70","7540"
"2018-03-13","SC-20770","Stewart Carmichael","Corporate","GBC VeloBind Cover Sets","0.70","0.70","7421"
"2017-11-13","LC-16870","Lena Cacioppo","Consumer","Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets","0.70","0.70","106"
"2017-10-05","JF-15490","Jeremy Farry","Consumer","Bush Cubix Collection Bookcases, Fully Assembled","0.70","0.70","6226"
"2017-11-20","MM-18055","Michelle Moray","Consumer","Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders","0.70","0.70","7996"
"2018-09-05","MD-17350","Maribeth Dona","Consumer","Recycled Easel Ring Binders","0.70","0.70","7522"
"2019-10-19","TH-21550","Tracy Hopkins","Home Office","GBC DocuBind P400 Electric Binding System","0.70","0.70","2929"
"2019-06-21","AS-10240","Alan Shonely","Consumer","Deluxe Heavy-Duty Vinyl Round Ring Binder","0.70","0.70","1630"
"2017-02-27","BT-11395","Bill Tyler","Corporate","Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue","0.70","0.70","3792"
"2017-01-02","VW-21775","Victoria Wilson","Corporate","Cisco 9971 IP Video Phone Charcoal","0.70","0.70","216"
"2018-10-06","LB-16795","Laurel Beltran","Home Office","Zebra GK420t Direct Thermal/Thermal Transfer Printer","0.70","0.70","7642"
"2017-01-06","SP-20620","Stefania Perrino","Corporate","Recycled Pressboard Report Cover with Reinforced Top Hinge","0.70","0.70","7718"
"2017-11-20","MM-18055","Michelle Moray","Consumer","Sauder Barrister Bookcases","0.70","0.70","7995"
"2019-02-03","SC-20380","Shahid Collister","Consumer","GBC Instant Report Kit","0.70","0.70","4755"
"2019-11-17","KH-16330","Katharine Harms","Corporate","Avery Reinforcements for Hole-Punch Pages","0.70","0.70","7319"
"2019-07-30","TC-21475","Tony Chapman","Home Office","GBC ProClick Punch Binding System","0.70","0.70","7659"
"2017-12-11","GH-14425","Gary Hwang","Consumer","Acco D-Ring Binder w/DublLock","0.70","0.70","2711"
"2018-12-18","AH-10120","Adrian Hane","Home Office","Vinyl Sectional Post Binders","0.70","0.70","5655"
"2019-09-21","EB-13870","Emily Burns","Consumer","Insertable Tab Indexes For Data Binders","0.70","0.70","4757"
"2019-09-14","PS-18760","Pamela Stobb","Consumer","Aluminum Screw Posts","0.70","0.70","6813"
"2016-11-01","EA-14035","Erin Ashbrook","Corporate","GBC Standard Therm-A-Bind Covers","0.70","0.70","9871"
"2019-10-22","HA-14905","Helen Abelman","Consumer","Storex Flexible Poly Binders with Double Pockets","0.70","0.70","4642"
"2017-11-20","MM-18055","Michelle Moray","Consumer","Wilson Jones Custom Binder Spines & Labels","0.70","0.70","7994"
"2019-05-05","LH-17020","Lisa Hazard","Consumer","Avery Durable Slant Ring Binders, No Labels","0.70","0.70","5287"
